id,level,skill,lesson,type,prompt,opt_a,opt_a_correct,opt_a_why,opt_b,opt_b_correct,opt_b_why,opt_c,opt_c_correct,opt_c_why,opt_d,opt_d_correct,opt_d_why,accepted,explanation,grammar_note,tags
n1-093,N1,grammar,g1-grammar1,fill_blank,"彼は会社の将来を案じ___やまない。",,,,,,,,,,,,,"て","～てやまない = to feel (an emotion) deeply and unceasingly.",g-n1-1,grammar
n1-094,N1,grammar,g1-grammar1,fill_blank,"あの大事故を___、安全基準が見直された。",,,,,,,,,,,,,"きっかけに","～をきっかけに = with ~ as the trigger or occasion.",g-n1-1,grammar
n1-095,N1,grammar,g1-grammar1,fill_blank,"締め切りが迫る___、作業のペースが上がった。",,,,,,,,,,,,,"につれて","～につれて = as ~ progresses, something changes accordingly.",g-n1-1,grammar
n1-096,N1,grammar,g1-grammar1,fill_blank,"彼の発言は誤解を招き___ない表現だった。",,,,,,,,,,,,,"かね","～かねない = might well (lead to a bad result).",g-n1-1,grammar
n1-097,N1,grammar,g1-grammar1,fill_blank,"わずかな手がかり___、事件は解決された。",,,,,,,,,,,,,"をもとに","～をもとに = on the basis of; using ~ as the foundation.",g-n1-1,grammar
n1-098,N1,grammar,g1-grammar1,fill_blank,"今回の不祥事は組織全体の問題に___かねない。",,,,,,,,,,,,,"なり","～かねない = might well develop into (a bad outcome).",g-n1-1,grammar
n1-099,N1,grammar,g1-grammar1,fill_blank,"市民の声を___に、政策が決定された。",,,,,,,,,,,,,"はじめ","～をはじめ(として) = starting with ~ as a representative example.",g-n1-1,grammar
n1-100,N1,grammar,g1-grammar1,mcq,"「彼の実力___、今回の優勝は当然の結果だ。」に最も合うのは?","からすれば",true,"～からすれば = judging from his ability; correct.","をもって",false,"～をもって marks a time point or means, not a basis of judgment.","にあって",false,"～にあって means 'being in a situation', not 'judging from'.","ならでは",false,"～ならでは means 'distinctive of', not 'judging from'.",,"～からすれば expresses a judgment made from a particular standpoint.",g-n1-1,grammar
n1-101,N1,grammar,g1-grammar1,mcq,"「経験豊富な彼___、こんなミスをするとは。」に最も合うのは?","にして",true,"～にして = even ~; only at the level of someone as capable as him; correct.","をよそに",false,"～をよそに means 'ignoring', not 'even'.","にひきかえ",false,"～にひきかえ means 'in contrast to', not 'even'.","をおいて",false,"～をおいて means 'apart from', not 'even'.",,"～にして expresses 'even (such a person)' or 'only at this stage'.",g-n1-1,grammar
n1-102,N1,grammar,g1-grammar1,mcq,"「子供の成長___、親の喜びはない。」に最も合うのは?","にまさる",true,"～にまさる…ない = nothing surpasses ~; correct.","をもって",false,"～をもって marks a time or means, not comparison.","や否や",false,"～や否や means 'as soon as', not comparison.","ならでは",false,"～ならでは means 'distinctive of', not comparison.",,"～にまさる…はない states that nothing exceeds the named thing.",g-n1-1,grammar
n1-103,N1,grammar,g1-grammar2,fill_blank,"説明を聞けば聞く___、分からなくなってきた。",,,,,,,,,,,,,"ほど","～ば～ほど = the more ~, the more ~.",g-n1-2,grammar
n1-104,N1,grammar,g1-grammar2,fill_blank,"事故の原因は調査___、まだ分かっていない。",,,,,,,,,,,,,"中","～中(ちゅう) = in the middle of; ~ is currently ongoing.",g-n1-2,grammar
n1-105,N1,grammar,g1-grammar2,fill_blank,"努力した___あって、試験に合格できた。",,,,,,,,,,,,,"かい|甲斐","～かいがあって = thanks to the worthwhile effort of ~.",g-n1-2,grammar
n1-106,N1,grammar,g1-grammar2,fill_blank,"彼は忙しい___、毎朝の運動を欠かさない。",,,,,,,,,,,,,"ながらも","～ながらも = although; despite being ~.",g-n1-2,grammar
n1-107,N1,grammar,g1-grammar2,fill_blank,"その判断は誤りだったと言わざるを___。",,,,,,,,,,,,,"えない","～ざるをえない = cannot help but; have no choice but to.",g-n1-2,grammar
n1-108,N1,grammar,g1-grammar2,fill_blank,"彼の作品は見れば見る___、味わい深い。",,,,,,,,,,,,,"ほど","～ば～ほど = the more ~, the more ~.",g-n1-2,grammar
n1-109,N1,grammar,g1-grammar2,fill_blank,"あれほど準備したのだから、失敗する___がない。",,,,,,,,,,,,,"はず","～はずがない = there is no way that ~; it cannot be.",g-n1-2,grammar
n1-110,N1,grammar,g1-grammar2,fill_blank,"彼女は疲れている___、笑顔で応対した。",,,,,,,,,,,,,"にもかかわらず","～にもかかわらず = despite ~; in spite of the fact that ~.",g-n1-2,grammar
n1-111,N1,grammar,g1-grammar2,fill_blank,"この計画は中止する___をえなくなった。",,,,,,,,,,,,,"より|余儀","～を余儀なくされる/～よりほかない conveys having no other choice; here ～よりをえない is the contracted ～よりほかない sense.",g-n1-2,grammar
n1-112,N1,grammar,g1-grammar2,fill_blank,"事実を知った___は、黙っているわけにはいかない。",,,,,,,,,,,,,"から","～からには = now that ~; given that ~ is the case.",g-n1-2,grammar
n1-113,N1,grammar,g1-grammar2,mcq,"「経済の回復___、雇用も改善するだろう。」に最も合うのは?","に伴って",true,"～に伴って = accompanying ~; as ~ happens, another change follows; correct.","ずくめで",false,"～ずくめ means 'full of', not 'accompanying'.","たりとも",false,"～たりとも needs a negative and means 'not even one'.","であれ",false,"～であれ means 'whether it be', not 'accompanying'.",,"～に伴って expresses that one change accompanies another.",g-n1-2,grammar
n1-114,N1,grammar,g1-grammar2,mcq,"「彼の説明は分かりにくい___、要点も抜けていた。」に最も合うのは?","うえに",true,"～うえに = on top of ~; adds a further point; correct.","まじき",false,"～まじき means 'unbecoming', and follows verbs.","んがため",false,"～んがため means 'in order to', not 'on top of'.","きらいがある",false,"～きらいがある means 'tends to', not 'on top of'.",,"～うえに adds a further, similarly-valenced point.",g-n1-2,grammar
n1-115,N1,grammar,g1-nuance,mcq,"「読めば読む___、この本の奥深さが分かる。」","ほど",true,"～ば～ほど = the more you read, the more you understand; correct.","くらい",false,"～くらい does not form the 'the more ~ the more' pattern.","ばかり",false,"～ばかり means 'only / just', not 'the more ~'.","だけに",false,"～だけに gives an expected result, not a proportional change.",,"～ば～ほど expresses that one thing increases in proportion to another.",g-n1-nuance,grammar
n1-116,N1,grammar,g1-nuance,mcq,"「努力した___、報われないこともある。」 (逆接)","からといって",true,"～からといって = just because ~, it does not follow that ~; correct.","からこそ",false,"～からこそ stresses a reason, not a denied inference.","からには",false,"～からには means 'now that', not a denied inference.","から",false,"Plain ～から states a reason without the denial nuance.",,"～からといって denies an inference that might be drawn from a reason.",g-n1-nuance,grammar
n1-117,N1,grammar,g1-nuance,mcq,"「失敗を恐れる___、挑戦すべきだ。」に最も合うのは?","どころか",true,"～どころか = far from ~; rather than fearing, one should try; correct.","からこそ",false,"～からこそ stresses a reason, not 'far from'.","あまり",false,"～あまり means 'out of an excess of', not 'far from'.","だけに",false,"～だけに gives an expected result, not 'far from'.",,"～どころか rejects one idea and asserts something far from it.",g-n1-nuance,grammar
n1-118,N1,grammar,g1-nuance,mcq,"「彼が来る___、来まいと、会は予定どおり行う。」","と",false,"Plain ～と does not pair with まいと in this concessive set.","とも",false,"～とも here lacks the volitional pairing with まいと.","うが",true,"～うが…まいが = whether ~ or not; correct.","ものの",false,"～ものの means 'although', not 'whether ~ or not'.",,"～(よ)うが…まいが expresses 'whether or not ~ happens'.",g-n1-nuance,grammar
n1-119,N1,grammar,g1-nuance,mcq,"「忙しいときに___、客が次々と訪れた。」","かぎって",true,"～にかぎって = of all times, precisely when ~; correct.","つけて",false,"～につけて means 'whenever', without the 'of all times' nuance.","おいて",false,"～において means 'in / at', not 'precisely when'.","あたって",false,"～にあたって means 'on the occasion of', neutrally.",,"～にかぎって stresses that something happens at the worst possible time.",g-n1-nuance,grammar
n1-120,N1,grammar,g1-nuance,mcq,"「彼の話は信じ___、にわかには納得できない。」","がたく",true,"～がたい = hard to ~; difficult to believe; correct.","かねない",false,"～かねない means 'might well happen', not 'hard to'.","づらく",false,"～づらい usually concerns physical/practical difficulty, not credibility.","得て",false,"～得て (える) means 'can', the opposite nuance.",,"～がたい expresses that something is difficult to do, often psychologically.",g-n1-nuance,grammar
n1-121,N1,grammar,g1-nuance,mcq,"「彼は忠告を聞く___、自分のやり方を通した。」","ことなく",true,"～ことなく = without ~ing; correct.","ことなしに",false,"～ことなしに usually needs a negative main clause to mean 'without'.","ながらも",false,"～ながらも means 'although', not 'without'.","とともに",false,"～とともに means 'together with', not 'without'.",,"～ことなく means doing something without doing another action.",g-n1-nuance,grammar
n1-122,N1,grammar,g1-nuance,mcq,"「準備に時間をかけた___、発表は大成功だった。」","だけあって",true,"～だけあって = precisely because ~, with a fitting good result; correct.","ばかりに",false,"～ばかりに blames a cause for a bad result.","ものを",false,"～ものを expresses reproach or regret.","ところで",false,"～たところで means 'even if', with a futile result.",,"～だけあって links a cause to a result that fittingly matches it.",g-n1-nuance,grammar
n1-123,N1,grammar,g1-nuance,mcq,"「実力者の彼___、この程度の課題は簡単だろう。」","のことだから",true,"～のことだから predicts behavior from a known character; correct.","ものを",false,"～ものを expresses reproach, not a prediction.","どころか",false,"～どころか denies an idea, not predicts.","ものの",false,"～ものの means 'although', not a prediction.",,"～のことだから bases a confident prediction on someone's known nature.",g-n1-nuance,grammar
n1-124,N1,grammar,g1-nuance,mcq,"「やると言った___、最後までやり遂げる。」","からには",true,"～からには = now that ~, one must follow through; correct.","ばかりに",false,"～ばかりに blames a cause for a bad result.","ところで",false,"～たところで means 'even if', with a futile result.","ものの",false,"～ものの means 'although', a contrast nuance.",,"～からには expresses determination that naturally follows from a premise.",g-n1-nuance,grammar
n1-125,N1,grammar,g1-nuance,mcq,"「彼の努力は称賛に___ものだ。」","値する",true,"～に値する = worthy of ~; deserving of praise; correct.","たえない",false,"～にたえない here would mean 'cannot bear', the wrong nuance.","かたくない",false,"～にかたくない means 'easy to imagine', not 'worthy of'.","ほかならない",false,"～にほかならない means 'is nothing but', not 'worthy of'.",,"～に値する expresses that something deserves a given evaluation.",g-n1-nuance,grammar
n1-126,N1,grammar,g1-nuance,mcq,"「彼の苦労は想像に___。」","かたくない",true,"～にかたくない = not hard to ~; easy to imagine; correct.","値する",false,"～に値する means 'worthy of', not 'easy to'.","たえる",false,"～にたえる means 'worth doing', not 'easy to imagine'.","及ばない",false,"～には及ばない means 'no need to', not 'easy to imagine'.",,"想像にかたくない means something is easy to imagine.",g-n1-nuance,grammar
n1-127,N1,vocab,v1-vocab,fill_blank,"両者の主張には大きな___があり、合意は遠い。",,,,,,,,,,,,,"そうい|相違","相違（そうい）= a difference; a discrepancy between two things.",,vocab
n1-128,N1,vocab,v1-vocab,fill_blank,"その新製品は市場で高い___を得た。",,,,,,,,,,,,,"ひょうか|評価","評価（ひょうか）= evaluation; a favorable assessment.",,vocab
n1-129,N1,vocab,v1-vocab,fill_blank,"彼は困難な状況にも___として立ち向かった。",,,,,,,,,,,,,"だんこ|断固","断固（だんこ）= resolutely; firmly and without wavering.",,vocab
n1-130,N1,vocab,v1-vocab,fill_blank,"政府は経済対策を早急に___する必要がある。",,,,,,,,,,,,,"こうじる|講じる","講じる（こうじる）= to take (measures); to devise and carry out.",,vocab
n1-131,N1,vocab,v1-vocab,fill_blank,"長年の努力が___して、ようやく報われた。",,,,,,,,,,,,,"けっじつ|結実","結実（けつじつ）= bearing fruit; efforts producing concrete results.",,vocab
n1-132,N1,vocab,v1-vocab,fill_blank,"彼の説明はあまりに___で、要点が分からなかった。",,,,,,,,,,,,,"あいまい|曖昧","曖昧（あいまい）= vague; ambiguous and unclear.",,vocab
n1-133,N1,vocab,v1-vocab,fill_blank,"その問題については、慎重に___を重ねるべきだ。",,,,,,,,,,,,,"けんとう|検討","検討（けんとう）= examination; careful consideration.",,vocab
n1-134,N1,vocab,v1-vocab,fill_blank,"会社の方針に___を唱える社員もいた。",,,,,,,,,,,,,"いぎ|異議","異議（いぎ）を唱える = to raise an objection; to dissent.",,vocab
n1-135,N1,vocab,v1-vocab,fill_blank,"その計画は実現性に___があると指摘された。",,,,,,,,,,,,,"ぎもん|疑問","疑問（ぎもん）= a doubt; a question about something.",,vocab
n1-136,N1,vocab,v1-vocab,fill_blank,"彼は周囲の反対を___して計画を断行した。",,,,,,,,,,,,,"おしきって|押し切って","押し切る（おしきる）= to push through despite opposition.",,vocab
n1-137,N1,vocab,v1-vocab,fill_blank,"その発見は科学界に大きな___をもたらした。",,,,,,,,,,,,,"しょうげき|衝撃","衝撃（しょうげき）= a shock; a strong impact.",,vocab
n1-138,N1,vocab,v1-vocab,fill_blank,"両国の関係は近年急速に___している。",,,,,,,,,,,,,"あっか|悪化","悪化（あっか）= deterioration; worsening of a situation.",,vocab
n1-139,N1,vocab,v1-vocab,fill_blank,"彼は自らの過ちを率直に___した。",,,,,,,,,,,,,"こくはく|告白","告白（こくはく）= confession; an open admission.",,vocab
n1-140,N1,vocab,v1-vocab,fill_blank,"この資料は議論の___として配布された。",,,,,,,,,,,,,"たたきだい|たたき台","たたき台 = a draft or starting point for discussion.",,vocab
n1-141,N1,vocab,v1-vocab,fill_blank,"彼の冷静な対応が事態の___に役立った。",,,,,,,,,,,,,"しゅうしゅう|収拾","収拾（しゅうしゅう）= bringing a confused situation under control.",,vocab
n1-142,N1,vocab,v1-vocab,fill_blank,"その提案は時期___だとして見送られた。",,,,,,,,,,,,,"しょうそう|尚早","時期尚早（しょうそう）= too early; premature.",,vocab
n1-143,N1,vocab,v1-vocab,fill_blank,"彼は仕事への情熱を最後まで___することなく続けた。",,,,,,,,,,,,,"げんたい|減退","減退（げんたい）= decline; a falling-off in energy or vigor.",,vocab
n1-144,N1,vocab,v1-vocab,mcq,"「ことごとく」の意味として最も適切なのは?","一つ残らず すべて",true,"ことごとく = entirely; every single one without exception.","ときどき たまに",false,"ことごとく means 'all', not 'occasionally'.","ほんの 少しだけ",false,"That is the opposite of ことごとく.","だいたい おおむね",false,"ことごとく is absolute, not approximate.",,"ことごとく means 'all of them; entirely without exception'.",,vocab
n1-145,N1,vocab,v1-vocab,mcq,"「あえて」の意味として最も適切なのは?","しなくてもよいことを 思い切ってする",true,"あえて = to dare to do; to do something deliberately though unnecessary.","うっかり 間違える",false,"あえて implies deliberate intent, not carelessness.","必ず しなければならない",false,"あえて concerns choosing to do, not obligation.","まったく しない",false,"あえて means to dare to do, not to refrain.",,"あえて means to dare or venture to do something deliberately.",,vocab
n1-146,N1,vocab,v1-vocab,mcq,"「速やかに」の意味として最も適切なのは?","すぐに 手早く",true,"速やか（すみやか）に = promptly; without delay.","ゆっくりと 慎重に",false,"That is the opposite of 速やかに.","あとで いつか",false,"速やかに means right away, not later.","少しずつ 段階的に",false,"速やかに stresses speed, not gradual progress.",,"速やかに means promptly and without delay.",,vocab
n1-147,N1,vocab,v1-vocab,mcq,"「もはや」の意味として最も適切なのは?","今となっては すでに",true,"もはや = by now; already (often with a sense of finality).","これから 将来は",false,"もはや refers to the present state, not the future.","ときどき たまに",false,"もはや is not about frequency.","おそらく たぶん",false,"もはや is not an expression of probability.",,"もはや means 'by now / already', often implying it is too late.",,vocab
n1-148,N1,vocab,v1-vocab,mcq,"「とりわけ」の意味として最も適切なのは?","他と比べて 特に",true,"とりわけ = especially; above all the rest.","まったく 同じように",false,"とりわけ singles one thing out, not treats all alike.","めったに ない",false,"とりわけ is not about rarity.","おおよそ だいたい",false,"とりわけ stresses one item, not approximation.",,"とりわけ means 'especially; above all'.",,vocab
n1-149,N1,vocab,v1-vocab,mcq,"「いたって」(例: いたって元気だ)の意味は?","きわめて 非常に",true,"いたって = extremely; very (a degree adverb).","あまり ～ない",false,"いたって intensifies, it does not negate.","たぶん おそらく",false,"いたって is not about probability.","ときどき たまに",false,"いたって is not about frequency.",,"いたって means 'extremely; very', emphasizing degree.",,vocab
n1-150,N1,vocab,v1-vocab,mcq,"「おのずと」の意味として最も適切なのは?","自然に ひとりでに",true,"おのずと = naturally; of its own accord.","無理やり 強制的に",false,"おのずと implies no force is applied.","偶然に たまたま",false,"おのずと means 'as a natural course', not pure chance.","計画的に わざと",false,"おのずと is the opposite of deliberate planning.",,"おのずと means something happens naturally, of its own accord.",,vocab
n1-151,N1,vocab,v1-vocab,fill_blank,"事件の真相は今もなお___に包まれている。",,,,,,,,,,,,,"なぞ|謎","謎（なぞ）に包まれる = to be shrouded in mystery.",,vocab
n1-152,N1,vocab,v1-vocab,fill_blank,"彼の発言は誤解を___おそれがある。",,,,,,,,,,,,,"まねく|招く","招く（まねく）= to invite; to bring about (an undesirable result).",,vocab
n1-153,N1,vocab,v1-vocab,fill_blank,"両社の交渉はついに___に達した。",,,,,,,,,,,,,"だけつ|妥結","妥結（だけつ）= reaching an agreement through compromise.",,vocab
n1-154,N1,vocab,v1-idioms,mcq,"「焼け石に水」の意味として正しいのは?","努力や援助が 少なすぎて 効果がない",true,"Water on a hot stone; an effort too small to make any difference.","水は 火を消す",false,"It is figurative, not literal advice about water.","石は 熱に強い",false,"It is not about the properties of stones.","少しの努力で 十分だ",false,"It means the opposite: the effort is far too small.",,"焼け石に水: an effort far too small to have any real effect.",g-idioms,idioms
n1-155,N1,vocab,v1-idioms,mcq,"「猫の手も借りたい」の意味として正しいのは?","非常に忙しく 人手が足りない",true,"So busy one would even borrow a cat's paw; desperately short-handed.","猫は 役に立つ",false,"It is figurative, not about cats being useful.","ペットを 飼いたい",false,"It is not about wanting a pet.","暇で 退屈だ",false,"It means the opposite: extremely busy.",,"猫の手も借りたい: so busy that any help at all would be welcome.",g-idioms,idioms
n1-156,N1,vocab,v1-idioms,mcq,"「水に流す」の意味として正しいのは?","過去のいざこざを なかったことにする",true,"To let bygones be bygones; to forgive and forget a past quarrel.","水を 大切に使う",false,"It is figurative, not about conserving water.","計画を 中止する",false,"It is about forgiving the past, not cancelling plans.","秘密を 漏らす",false,"It means forgetting a quarrel, not leaking secrets.",,"水に流す: to forgive and forget past trouble.",g-idioms,idioms
n1-157,N1,vocab,v1-idioms,mcq,"「油を売る」の意味として正しいのは?","仕事中に 無駄話をして 怠ける",true,"To loaf on the job; to waste time chatting instead of working.","商品を 熱心に売る",false,"It does not literally mean selling oil or goods.","油を 節約する",false,"It is not about saving oil.","急いで 仕事をする",false,"It means the opposite: idling, not hurrying.",,"油を売る: to idle away time, especially during work.",g-idioms,idioms
n1-158,N1,vocab,v1-idioms,mcq,"「腹を割って話す」の意味として正しいのは?","本心を 包み隠さず 話す",true,"To talk frankly; to speak with one's true feelings exposed.","おなかが 痛い",false,"It is figurative, not about a stomachache.","大声で 怒鳴る",false,"It is about honesty, not shouting.","秘密を 守る",false,"It means revealing one's true mind, not keeping secrets.",,"腹を割って話す: to speak frankly and openly, hiding nothing.",g-idioms,idioms
n1-159,N1,vocab,v1-idioms,mcq,"「気が置けない」の意味として正しいのは?","遠慮がいらず 気楽につきあえる",true,"Someone with whom one can relax and need not stand on ceremony.","油断できない 危険な",false,"It is a common misreading; it actually means 'relaxing'.","気にくわない 嫌な",false,"It does not mean disliking someone.","とても 緊張する",false,"It means the opposite: relaxed, not tense.",,"気が置けない: describes someone with whom one can be completely at ease.",g-idioms,idioms
n1-160,N1,vocab,v1-idioms,mcq,"「念には念を入れる」の意味として正しいのは?","用心の上に さらに用心する",true,"To be doubly careful; to take every possible precaution.","何も 確認しない",false,"It means the opposite: checking very thoroughly.","急いで 終わらせる",false,"It is about caution, not speed.","他人に 任せる",false,"It is about one's own thorough care, not delegation.",,"念には念を入れる: to be extra careful, taking every precaution.",g-idioms,idioms
n1-161,N1,vocab,v1-idioms,mcq,"「枯れ木も山のにぎわい」の意味として正しいのは?","つまらないものでも ないよりはまし",true,"Even a dead tree adds to a mountain; even something poor is better than nothing.","山には 木が多い",false,"It is figurative, not about forests.","枯れ木は 役に立たない",false,"It says even a poor thing has some value.","にぎやかな 場所が好きだ",false,"That misses the proverb's point about modest value.",,"枯れ木も山のにぎわい: even something poor is better than nothing.",g-idioms,idioms
n1-162,N1,vocab,v1-idioms,mcq,"「灯台下暗し」の意味として正しいのは?","身近なことは かえって気づきにくい",true,"It is dark at the foot of the lighthouse; one overlooks what is close.","灯台は 明るい",false,"It is figurative, not about lighthouses literally.","遠くは 見えにくい",false,"The point is about the near, not the far.","夜は 危険だ",false,"That is unrelated to this proverb.",,"灯台下暗し: it is easy to overlook what is right at hand.",g-idioms,idioms
n1-163,N1,vocab,v1-idioms,mcq,"「立つ鳥跡を濁さず」が教えていることは?","去る者は あとを きれいにすべきだ",true,"A departing bird leaves no mess; leave things tidy when you go.","鳥は 水をきれいにする",false,"It is figurative, not about birds and water.","旅立ちは さびしい",false,"It is about leaving things clean, not about sadness.","急いで 立ち去れ",false,"It stresses tidiness, not haste.",,"立つ鳥跡を濁さず: one should leave a clean record when departing.",g-idioms,idioms
n1-164,N1,vocab,v1-idioms,mcq,"「泣きっ面に蜂」の意味として正しいのは?","不運の上に さらに不運が重なる",true,"A bee stings a crying face; misfortune piled upon misfortune.","泣くと 顔がはれる",false,"It is figurative, not about crying literally.","蜂は 危険だ",false,"It is not advice about bees.","幸運が 続く",false,"It means the opposite: bad luck on top of bad luck.",,"泣きっ面に蜂: one misfortune following hard upon another.",g-idioms,idioms
n1-165,N1,vocab,v1-idioms,mcq,"「ちりも積もれば山となる」が教えていることは?","小さな積み重ねが 大きな結果になる",true,"Even dust piled up becomes a mountain; small efforts add up.","山は ちりでできている",false,"It is figurative, not a claim about geology.","掃除は 大切だ",false,"It is not literal advice about cleaning.","大きなことだけ 重要だ",false,"It teaches that small things matter, too.",,"ちりも積もれば山となる: small things accumulate into something large.",g-idioms,idioms
n1-166,N1,vocab,v1-idioms,mcq,"「住めば都」の意味として正しいのは?","どんな所でも 住み慣れれば 居心地よく感じる",true,"Wherever you live becomes home once you grow used to it.","都会が 一番住みやすい",false,"It is not a claim that cities are best.","引っ越しは 大変だ",false,"It is about growing fond of a place, not the trouble of moving.","旅行は 楽しい",false,"That is unrelated to this proverb.",,"住めば都: any place becomes comfortable once you get used to it.",g-idioms,idioms
n1-167,N1,vocab,v1-idioms,mcq,"四字熟語「一朝一夕」の意味は?","ごく短い 時間や期間",true,"In one morning or one evening; a very short span of time.","一日 二回",false,"It refers to brevity, not frequency.","長い 年月",false,"It means a short time, not a long one.","朝と夜の 区別",false,"It is an idiom for brevity, not about times of day.",,"一朝一夕: a very short time; often used as 'not in a day'.",g-idioms,idioms
n1-168,N1,vocab,v1-idioms,mcq,"四字熟語「一進一退」の意味は?","進んだり 戻ったりを 繰り返す",true,"Advancing and retreating by turns; making little net progress.","一気に 前進する",false,"It implies back-and-forth, not steady advance.","完全に 停止する",false,"It involves movement, not a full stop.","二度と 戻らない",false,"It includes retreating as well as advancing.",,"一進一退: a situation that goes back and forth without clear progress.",g-idioms,idioms
n1-169,N1,vocab,v1-idioms,mcq,"四字熟語「半信半疑」の意味は?","半ば信じ 半ば疑う気持ち",true,"Half believing and half doubting; unsure whether to trust.","完全に 信じきる",false,"半信半疑 includes doubt as well.","まったく 信じない",false,"半信半疑 includes some belief, too.","何も 考えない",false,"半信半疑 is an active state of uncertainty.",,"半信半疑: being doubtful, only half convinced.",g-idioms,idioms
n1-170,N1,vocab,v1-idioms,mcq,"四字熟語「四苦八苦」の意味は?","非常に 苦労する",true,"To suffer greatly; to struggle through great hardship.","少しも 苦労しない",false,"It means the opposite: great hardship.","八つの 仕事をする",false,"It is an idiom for suffering, not a count of tasks.","楽に 成功する",false,"It describes struggling, not ease.",,"四苦八苦: to struggle and suffer through great difficulty.",g-idioms,idioms
n1-171,N1,vocab,v1-idioms,mcq,"四字熟語「我田引水」の意味は?","自分に 都合よく 物事を運ぶ",true,"Drawing water to one's own field; acting in one's own interest.","田んぼに 水を引く農業技術",false,"It is figurative, not literal farming advice.","他人を 優先する",false,"It means the opposite: favoring oneself.","水を 大切にする",false,"It is about self-interest, not water conservation.",,"我田引水: arranging things to one's own advantage.",g-idioms,idioms
n1-172,N1,vocab,v1-idioms,mcq,"四字熟語「異口同音」の意味は?","多くの人が 口をそろえて 同じことを言う",true,"Many mouths, one voice; everyone says the same thing.","それぞれが 違う意見を言う",false,"It means the opposite: unanimous agreement.","声が 大きい",false,"It is about agreement, not volume.","誰も 発言しない",false,"It describes many people speaking in unison.",,"異口同音: many people saying the same thing unanimously.",g-idioms,idioms
n1-173,N1,vocab,v1-idioms,mcq,"四字熟語「率先垂範」の意味は?","人の先に立って 自ら手本を示す",true,"To take the lead and set an example oneself.","他人に 任せきる",false,"It means leading by example, not delegating.","あとから ついていく",false,"It means going first, not following.","規則を 無視する",false,"It is about modeling good conduct, not rule-breaking.",,"率先垂範: to lead the way and set an example oneself.",g-idioms,idioms
n1-174,N1,vocab,v1-idioms,mcq,"四字熟語「日進月歩」の意味は?","絶え間なく どんどん進歩する",true,"Progressing day by day, month by month; rapid steady advance.","少しも 変化しない",false,"It means continual progress, not stagnation.","一度だけ 進歩する",false,"It implies ceaseless, ongoing advance.","後退を 繰り返す",false,"It means advancing, not going backward.",,"日進月歩: continual and rapid progress.",g-idioms,idioms
n1-175,N1,vocab,v1-idioms,mcq,"四字熟語「大同小異」の意味は?","細かい違いはあるが 大体は同じ",true,"Alike in the main, differing only in small details.","まったく 別物だ",false,"It means largely the same, not entirely different.","完全に 同一だ",false,"It allows for small differences.","半分 だけ同じ",false,"It means mostly the same, not half.",,"大同小異: largely the same, with only minor differences.",g-idioms,idioms
n1-176,N1,vocab,v1-idioms,mcq,"四字熟語「徹頭徹尾」の意味は?","初めから終わりまで 一貫して",true,"From head to tail; thoroughly and consistently throughout.","途中で 方針を変える",false,"It implies consistency, not changing course.","一部分 だけ",false,"It means the whole way through.","いいかげんに 行う",false,"It implies thoroughness, not carelessness.",,"徹頭徹尾: consistently from beginning to end.",g-idioms,idioms
n1-177,N1,vocab,v1-idioms,mcq,"四字熟語「公明正大」の意味は?","公平で 隠し事がなく 正しい",true,"Fair, open and just; acting with integrity.","ひそかに 不正を行う",false,"It means the opposite: openness and fairness.","目立つことを 好む",false,"It is about integrity, not seeking attention.","規則に しばられない",false,"It implies upright conduct, not disregarding rules.",,"公明正大: fair, open, and just in conduct.",g-idioms,idioms
n1-178,N1,vocab,v1-idioms,mcq,"四字熟語「無我夢中」の意味は?","我を忘れて 物事に熱中する",true,"To be utterly absorbed, forgetting oneself.","冷静に 落ち着いている",false,"It means the opposite: complete absorption.","何も しないでいる",false,"It describes intense engagement, not idleness.","眠って 夢を見る",false,"It is an idiom for absorption, not literal dreaming.",,"無我夢中: being so absorbed in something that one forgets oneself.",g-idioms,idioms
n1-179,N1,vocab,v1-idioms,mcq,"四字熟語「単刀直入」の意味は?","前置きなしに 直接 本題に入る",true,"To get straight to the point without preamble.","遠回しに 話す",false,"It means the opposite: speaking directly.","刀で 戦う",false,"It is figurative, not about swords literally.","話を 長く続ける",false,"It implies brevity and directness.",,"単刀直入: getting straight to the point without preamble.",g-idioms,idioms
n1-180,N1,vocab,v1-idioms,mcq,"四字熟語「右往左往」の意味は?","あわてて あちこち動き回る",true,"Running this way and that in confusion; flustered disorder.","落ち着いて 行動する",false,"It means the opposite: confused, panicky movement.","一方向に まっすぐ進む",false,"It implies aimless back-and-forth, not straight progress.","じっと 動かない",false,"It describes much movement, not stillness.",,"右往左往: rushing about in confusion, not knowing what to do.",g-idioms,idioms
